year,month,quote
2021,February,"Jeune fille mangeant de la barbe à papa.Les inventeurs de la barbe à papa (photo) étaient l’un dentiste et l’autre confiseur.
présente 3 jours en page d'accueil du 25 février 2021 à 06:01 au 28 février 2021 à 00:01:11. Discussion de la proposition."
2021,February,"L’usage du terme de godillot pour désigner, sous la Ve République française, les parlementaires acquis au président de la République, remonte à un article du Canard enchaîné l’attribuant au député gaulliste André Valabrègue.
présente 0 jour en page d'accueil du 28 février 2021 à 00:01:22 au 28 février 2021 à 00:01:11. Discussion de la proposition."
2021,February,"Un pont vivant.Au nord-est de l’Inde, certains ponts sont vivants (photo).
présente 3 jours en page d'accueil du 26 février 2021 à 00:01:16 au 01 mars 2021 à 00:01:20. Discussion de la proposition."
2021,February,"L’an 01, on arrêtera tout, on réfléchira, et ce sera pas triste.
présente 3 jours en page d'accueil du 26 février 2021 à 00:01:16 au 01 mars 2021 à 00:01:20. Discussion de la proposition."
2021,February,"Punaises des lits de différentes couleurs en fonction du stade de digestion du repas sanguin.Il y a 100 millions d’années, les ancêtres des différentes punaises des lits (photo) côtoyaient les dinosaures.
présente 3 jours en page d'accueil du 27 février 2021 à 00:01:10 au 02 mars 2021 à 00:01:15. Discussion de la proposition."
2021,February,"Franklin D. Roosevelt est le seul président des États-Unis à avoir été élu à quatre reprises.
présente 3 jours en page d'accueil du 27 février 2021 à 00:01:10 au 02 mars 2021 à 00:01:15. Discussion de la proposition."
2021,February,"Umberto Eco.Le personnage principal du roman religieux médiéval Le Nom de la rose, d’Umberto Eco (photo), s’inspire du personnage principal des romans canoniques d’Arthur Conan Doyle.
présente 3 jours en page d'accueil du 28 février 2021 à 00:01:11 au 03 mars 2021 à 00:01:09. Discussion de la proposition."
2021,February,"On doit à Anna Marly la composition et les paroles originales, en russe, du Chant des partisans (extrait).
présente 3 jours en page d'accueil du 28 février 2021 à 00:01:11 au 03 mars 2021 à 00:01:09. Discussion de la proposition."
2021,March,"1. Blason de Jars.2. Blason de L’Oie.Les deux communes françaises de Jars (blason 1) et de L’Oie (blason 2) sont jumelées depuis 2015.
présente 3 jours en page d'accueil du 01 mars 2021 à 00:01:20 au 04 mars 2021 à 00:01:12. Discussion de la proposition."
2021,March,"Film en est un.
présente 3 jours en page d'accueil du 01 mars 2021 à 00:01:20 au 04 mars 2021 à 00:01:12. Discussion de la proposition."
2021,March,"Cris de l’indri.Le chant de l’Indri indri (son) peut s’entendre jusqu’à quatre kilomètres.
présente 3 jours en page d'accueil du 02 mars 2021 à 00:01:15 au 05 mars 2021 à 00:01:16. Discussion de la proposition."
2021,March,"Bien que Yann Houssin ait prétendu qu’il s’était suicidé en 1972, Tristan Cabral n’est mort qu’en 2020.
présente 3 jours en page d'accueil du 02 mars 2021 à 00:01:15 au 05 mars 2021 à 00:01:16. Discussion de la proposition."
2021,March,"La cathédrale de Strasbourg.Pendant au moins deux siècles, la cathédrale de Strasbourg (photo) a été le plus haut bâtiment du monde.
présente 3 jours en page d'accueil du 03 mars 2021 à 00:01:09 au 06 mars 2021 à 00:01:05. Discussion de la proposition."
2021,March,"Le Royaume-Uni est à ce jour le seul État à avoir envisagé l’instauration d’une carte carbone.
présente 3 jours en page d'accueil du 03 mars 2021 à 00:01:09 au 06 mars 2021 à 00:01:05. Discussion de la proposition."
2021,March,"Napoléon 1er et le Kremlin lors de la retraite de Russie.Napoléon aurait signé le décret de 1812 qui régit le fonctionnement de la Comédie-Française au Palais du Kremlin, trois jours avant la retraite de Russie (illustration).
présente 3 jours en page d'accueil du 04 mars 2021 à 00:01:12 au 07 mars 2021 à 00:01:04. Discussion de la proposition."
2021,March,"Deux points de l’espace peuvent s’éloigner l’un de l’autre à une vitesse supérieure à celle de la lumière dans le vide, du fait de l’expansion de l’Univers.
présente 3 jours en page d'accueil du 04 mars 2021 à 00:01:12 au 07 mars 2021 à 00:01:04. Discussion de la proposition."
2021,March,"Écusson du Conseil de la République démocratique biélorusse.Ivonka Survilla en 2006.Le Conseil de la République démocratique biélorusse (écusson), dont la cheffe est Ivonka Survilla (photo), est le plus ancien gouvernement en exil toujours en activité.
présente 3 jours en page d'accueil du 05 mars 2021 à 00:01:16 au 08 mars 2021 à 00:01:06. Discussion de la proposition."
2021,March,"En 1875, un Allemand natif d’Allemagne et député français a voté l’amendement d’un Wallon.
présente 3 jours en page d'accueil du 05 mars 2021 à 00:01:16 au 08 mars 2021 à 00:01:06. Discussion de la proposition."
2021,March,"Portrait de Raymond Lulle en 1315.Raymond Lulle (illustration), philosophe et théologien majorquin du XIIIe siècle, imagina et construisit une « machine logique », censée démontrer par elle-même la vérité ou la fausseté d’un postulat en actionnant des cadrans, des leviers, des manivelles et en faisant tourner une roue.
présente 2.5 jours en page d'accueil du 06 mars 2021 à 00:01:05 au 08 mars 2021 à 12:00:11. Discussion de la proposition."
2021,March,"Les présidents Barack Obama et Donald Trump jurèrent sur deux exemplaires de la Bible lors de leurs investitures respectives, bien que rien ne les ait obligés à prêter serment sur celle-ci.
présente 2.5 jours en page d'accueil du 06 mars 2021 à 00:01:05 au 08 mars 2021 à 12:00:11. Discussion de la proposition."
2021,March,"Anders Haugen.Anders Haugen (photo), troisième de l’épreuve de saut à ski des Jeux olympiques de Chamonix en 1924, reçut sa médaille de bronze en 1974.
présente 2 jours en page d'accueil du 07 mars 2021 à 00:01:04 au 09 mars 2021 à 00:00:11. Discussion de la proposition."
2021,March,"Si le tigre du platane peut être confondu avec le tigre du chêne, il est impossible de le confondre avec le tigre du Bengale.
présente 2 jours en page d'accueil du 07 mars 2021 à 00:01:04 au 09 mars 2021 à 00:00:11. Discussion de la proposition."
2021,March,"Affiche allemande de 1914, avec pour slogan « En avant avec le droit de vote aux femmes ! »Initiative issue du mouvement socialiste, la Journée internationale des femmes a été célébrée pour la première fois un 8 mars en 1914 en Allemagne (affiche), et associée pour le long terme à cette date après les manifestations d’ouvrières intervenues au commencement de la révolution russe.
présente 2 jours en page d'accueil du 08 mars 2021 à 00:01:06 au 10 mars 2021 à 00:01:22. Discussion de la proposition."
2021,March,"Outre la charge mentale ménagère, des travaux en sciences sociales mettent en évidence une charge émotionnelle essentiellement endossée par les femmes, dans la sphère professionnelle et dans la sphère privée.
présente 2 jours en page d'accueil du 08 mars 2021 à 00:01:06 au 10 mars 2021 à 00:01:22. Discussion de la proposition."
2021,March,"Photo officielle du gouvernement Sánchez I (2018).Le gouvernement Sánchez I (photo) est à ce jour le plus féminisé de l’histoire mondiale, avec 11 femmes sur 17 membres.
présente 2.5 jours en page d'accueil du 08 mars 2021 à 12:00:11 au 11 mars 2021 à 00:01:15. Discussion de la proposition."
2021,March,"Avant que Simone de Beauvoir n’écrive « On ne naît pas femme : on le devient », Tertullien et Érasme ont utilisé la même formule en parlant respectivement du « chrétien » et de l’« homme ».
présente 2.5 jours en page d'accueil du 08 mars 2021 à 12:00:11 au 11 mars 2021 à 00:01:15. Discussion de la proposition."
2021,March,"Rheintochter R1.Les filles du Rhin avaient des ailes en bois (photo).
présente 3 jours en page d'accueil du 09 mars 2021 à 00:00:11 au 12 mars 2021 à 00:01:17. Discussion de la proposition."
2021,March,"Dirigé dans la réalité par un président de la République, l’éphémère État du Hatay l’est par un sultan dans Indiana Jones et la Dernière Croisade.
présente 3 jours en page d'accueil du 09 mars 2021 à 00:00:11 au 12 mars 2021 à 00:01:17. Discussion de la proposition."
2021,March,"Vue arrière de la Golf « Rolling Stones » commercialisée en 1995.Les fans de Bon Jovi, de Pink Floyd ou des Rolling Stones ne pouvaient pas les écouter au volant de leurs séries limitées de Golf III (photo).
présente 2.5 jours en page d'accueil du 10 mars 2021 à 00:01:22 au 12 mars 2021 à 12:00:10. Discussion de la proposition."
2021,March,"De nombreux habitants de Lyon pourraient confirmer que les États-Unis sont au bord du Grand Trou.
présente 2.5 jours en page d'accueil du 10 mars 2021 à 00:01:22 au 12 mars 2021 à 12:00:10. Discussion de la proposition."
2021,March,"Le général Maunoury.Le 11 mars 1915, la même balle ennemie blessa grièvement les généraux français Michel Joseph Maunoury (photo) et Étienne de Villaret, alors en inspection dans les tranchées.
présente 2 jours en page d'accueil du 11 mars 2021 à 00:01:15 au 13 mars 2021 à 00:00:12. Discussion de la proposition."
2021,March,"Jusqu’au milieu du XXe siècle, il y avait des lions en Afrique du Nord.
présente 2 jours en page d'accueil du 11 mars 2021 à 00:01:15 au 13 mars 2021 à 00:00:12. Discussion de la proposition."
2021,March,"Entrée côté est de l’hôtel de ville d’Évian-les-Bains.L’hôtel de ville d’Évian-les-Bains (photo) fut jadis propriété de la famille Lumière.
présente 2 jours en page d'accueil du 12 mars 2021 à 00:01:17 au 14 mars 2021 à 00:01:02. Discussion de la proposition."
2021,March,"Le Sémaphore, petit cinéma d’art et d’essai à Nîmes, a aussi été le distributeur d’un film lauréat d’un César.
présente 2 jours en page d'accueil du 12 mars 2021 à 00:01:17 au 14 mars 2021 à 00:01:02. Discussion de la proposition."
2021,March,"Cécile de France en 2009.Richard Anconina photographié en 1980 par Studio Harcourt Paris.Cécile de France (en haut) a reçu deux César pour le même rôle dans un film et sa suite, tandis que Richard Anconina (en bas) en a reçu deux pour le même rôle dans un seul et même film.
présente 2.5 jours en page d'accueil du 12 mars 2021 à 12:00:10 au 15 mars 2021 à 00:01:18. Discussion de la proposition."
2021,March,"Les films 37°2 le matin, Tandem, La Petite Voleuse et Cinema Paradiso, ne reçurent qu’un seul César, celui de la meilleure affiche, récompense qui ne fut remise que durant 5 ans.
présente 2.5 jours en page d'accueil du 12 mars 2021 à 12:00:10 au 15 mars 2021 à 00:01:18. Discussion de la proposition."
2021,March,"Aldous Huxley.Aldous Huxley (photo), auteur du Meilleur des mondes, fut le professeur de français  de George Orwell, auteur de 1984.
présente 3 jours en page d'accueil du 13 mars 2021 à 00:00:12 au 16 mars 2021 à 00:01:06. Discussion de la proposition."
2021,March,"En 1877, le pasteur John Bost dirigeait à La Force un asile pour accueillir, selon ses propres termes, « l’enfance abandonnée, les infirmes, les incurables, les aveugles, les sourds-muets, les idiots, les épileptiques, les veuves, les institutrices malades, l’humble servante infirme, usée par le travail ».
présente 3 jours en page d'accueil du 13 mars 2021 à 00:00:12 au 16 mars 2021 à 00:01:06. Discussion de la proposition."
2021,March,"Photo du Soleil par l’observatoire de la dynamique solaire.La température de la couronne solaire est de l’ordre d’un million de degrés Celsius, contre 5 500 °C pour la surface du Soleil (photo).
présente 3 jours en page d'accueil du 14 mars 2021 à 00:01:02 au 17 mars 2021 à 00:01:02. Discussion de la proposition."
2021,March,"Avant l’uniformisation nationale, décrétée le 14 mars 1891, des villes de France avaient encore leur propre heure locale.
présente 3 jours en page d'accueil du 14 mars 2021 à 00:01:02 au 17 mars 2021 à 00:01:02. Discussion de la proposition."
2021,March,"Parmi celles et ceux qui choisissent de ne pas avoir d’enfant, les GINK avancent des motivations écologistes.
présente 2 jours en page d'accueil du 16 mars 2021 à 00:01:06 au 18 mars 2021 à 00:01:29. Discussion de la proposition."
2021,March,"Louis XVI, premier roi des Français.La France n’a connu que deux rois des Français, le premier (illustration) étant le parrain du second.
présente 3 jours en page d'accueil du 15 mars 2021 à 00:01:18 au 18 mars 2021 à 00:01:29. Discussion de la proposition."
2021,March,"Le 45e parallèle nord est plus proche de l’équateur que de son pôle.
présente 3 jours en page d'accueil du 15 mars 2021 à 00:01:18 au 18 mars 2021 à 00:01:29. Discussion de la proposition."
2021,March,"Claude Brasseur au centre de l’équipe de À torts et à raisons.Claude Brasseur fut le commandant américain face à Wilhelm Furtwängler incarné par Michel Bouquet dans À torts et à raisons (photo).
présente 2 jours en page d'accueil du 17 mars 2021 à 00:01:02 au 19 mars 2021 à 00:01:03. Discussion de la proposition."
